date_mesure,geocode_commune,libelle_commune,valeur
2025-01-01T00:00:00.000,89025,Avallon,6305
2025-01-01T00:00:00.000,47018,Auriac-sur-Dropt,175
2025-01-01T00:00:00.000,80649,Quend,1280
2025-01-01T00:00:00.000,60369,Longueil-Sainte-Marie,1895
2025-01-01T00:00:00.000,57257,Grémecey,100
2025-01-01T00:00:00.000,42186,Rive-de-Gier,15242
2025-01-01T00:00:00.000,80622,Picquigny,1273
2025-01-01T00:00:00.000,31224,Gourdan-Polignan,1177
2025-01-01T00:00:00.000,80528,Méréaucourt,9
2025-01-01T00:00:00.000,01266,Montrevel-en-Bresse,2743
2025-01-01T00:00:00.000,09279,Salsein,47
2025-01-01T00:00:00.000,46171,Lherm,228
2025-01-01T00:00:00.000,60131,Catheux,100
2025-01-01T00:00:00.000,28098,Cherisy,1842
2025-01-01T00:00:00.000,29055,Le Folgoët,3315
2025-01-01T00:00:00.000,82175,Saint-Vincent-Lespinasse,284
2025-01-01T00:00:00.000,41096,Le Gault-du-Perche,320
2025-01-01T00:00:00.000,89210,Jully,127
2025-01-01T00:00:00.000,68052,Bretten,184
2025-01-01T00:00:00.000,02006,Aisonville-et-Bernoville,259
2025-01-01T00:00:00.000,33142,Cubnezais,1915
2025-01-01T00:00:00.000,81045,Les Cabannes,379
2025-01-01T00:00:00.000,58002,Alligny-Cosne,926
2025-01-01T00:00:00.000,39507,Séligney,77
2025-01-01T00:00:00.000,91659,Villabé,5830
2025-01-01T00:00:00.000,88466,They-sous-Montfort,121
2025-01-01T00:00:00.000,76208,Cuy-Saint-Fiacre,625
2025-01-01T00:00:00.000,88021,Autrey,273
2025-01-01T00:00:00.000,77407,Saint-Fargeau-Ponthierry,15724
2025-01-01T00:00:00.000,27237,Le Favril,185
2025-01-01T00:00:00.000,33283,Mesterrieux,221
2025-01-01T00:00:00.000,10361,Saint-Remy-sous-Barbuise,257
2025-01-01T00:00:00.000,01149,Douvres,1104
2025-01-01T00:00:00.000,02352,Gouy,572
2025-01-01T00:00:00.000,07022,Baix,1296
2025-01-01T00:00:00.000,16066,Brossac,482
2025-01-01T00:00:00.000,70167,Conflandey,360
2025-01-01T00:00:00.000,94075,Villecresnes,11647
2025-01-01T00:00:00.000,70070,Betoncourt-sur-Mance,25
2025-01-01T00:00:00.000,83144,La Valette-du-Var,23719
2025-01-01T00:00:00.000,64327,Lecumberry,196
2025-01-01T00:00:00.000,55297,Lissey,101
2025-01-01T00:00:00.000,84032,Caseneuve,527
2025-01-01T00:00:00.000,42094,Feurs,8367
2025-01-01T00:00:00.000,82116,Montagudet,199
2025-01-01T00:00:00.000,62783,Saulchoy,325
2025-01-01T00:00:00.000,73063,Cevins,706
2025-01-01T00:00:00.000,04158,Quinson,368
2025-01-01T00:00:00.000,79175,Melleran,480
2025-01-01T00:00:00.000,2A215,Pianottoli-Caldarello,749
2025-01-01T00:00:00.000,25594,Velesmes-Essarts,369
2025-01-01T00:00:00.000,21472,Orville,184
2025-01-01T00:00:00.000,45196,Mareau-aux-Prés,1669
2025-01-01T00:00:00.000,30032,Beaucaire,15692
2025-01-01T00:00:00.000,07291,Saint-Remèze,847
2025-01-01T00:00:00.000,47155,Madaillan,648
2025-01-01T00:00:00.000,51477,Saint-Étienne-sur-Suippe,356
2025-01-01T00:00:00.000,21113,Broindon,203
2025-01-01T00:00:00.000,38238,Moidieu-Détourbe,1978
2025-01-01T00:00:00.000,45245,Ouzouer-sur-Trézée,1125
2025-01-01T00:00:00.000,25563,Thurey-le-Mont,114
2025-01-01T00:00:00.000,10114,Crancey,691
2025-01-01T00:00:00.000,2B084,Cateri,247
2025-01-01T00:00:00.000,60645,Trie-la-Ville,303
2025-01-01T00:00:00.000,27489,Reuilly,510
2025-01-01T00:00:00.000,71202,Fontaines,1841
2025-01-01T00:00:00.000,60067,Béthisy-Saint-Martin,996
2025-01-01T00:00:00.000,38489,Siévoz,132
2025-01-01T00:00:00.000,52163,Dampierre,382
2025-01-01T00:00:00.000,14320,Grimbosq,286
2025-01-01T00:00:00.000,57177,Dieuze,2770
2025-01-01T00:00:00.000,88138,Dombasle-devant-Darney,78
2025-01-01T00:00:00.000,54023,Arracourt,254
2025-01-01T00:00:00.000,27077,Boissey-le-Châtel,903
2025-01-01T00:00:00.000,04096,Jausiers,1146
2025-01-01T00:00:00.000,35018,La Bazouge-du-Désert,1095
2025-01-01T00:00:00.000,11400,Tréziers,98
2025-01-01T00:00:00.000,54315,Leyr,906
2025-01-01T00:00:00.000,36152,Paudy,437
2025-01-01T00:00:00.000,47191,Montpouillan,807
2025-01-01T00:00:00.000,83105,Riboux,51
2025-01-01T00:00:00.000,21602,Semond,32
2025-01-01T00:00:00.000,67497,Uhlwiller,665
2025-01-01T00:00:00.000,43265,Les Villettes,1450
2025-01-01T00:00:00.000,53082,Courbeveille,631
2025-01-01T00:00:00.000,38252,Montchaboud,352
2025-01-01T00:00:00.000,51116,Champguyon,298
2025-01-01T00:00:00.000,33151,Donnezac,926
2025-01-01T00:00:00.000,19089,Gros-Chastang,181
2025-01-01T00:00:00.000,02534,Muscourt,44
2025-01-01T00:00:00.000,82093,Larrazet,678
2025-01-01T00:00:00.000,31091,Bruguières,6202
2025-01-01T00:00:00.000,31187,Fonsorbes,12954
2025-01-01T00:00:00.000,57604,Rustroff,641
2025-01-01T00:00:00.000,48158,Saint-Hilaire-de-Lavit,104
2025-01-01T00:00:00.000,89105,Chichery,426
2025-01-01T00:00:00.000,80191,Chilly,169
2025-01-01T00:00:00.000,31177,Eup,139
2025-01-01T00:00:00.000,80030,Arry,212
2025-01-01T00:00:00.000,70021,Andornay,175
2025-01-01T00:00:00.000,37265,Varennes,250
2025-01-01T00:00:00.000,72259,Rouperroux-le-Coquet,266
2025-01-01T00:00:00.000,09236,Prayols,364
2025-01-01T00:00:00.000,95387,Menouville,62
2025-01-01T00:00:00.000,21627,Thenissey,93
2025-01-01T00:00:00.000,60069,Betz,1100
2025-01-01T00:00:00.000,02375,Hautevesnes,165
2025-01-01T00:00:00.000,71051,Bouzeron,143
2025-01-01T00:00:00.000,64136,Borce,112
2025-01-01T00:00:00.000,21520,Remilly-en-Montagne,146
2025-01-01T00:00:00.000,53124,Prée-d'Anjou,1381
2025-01-01T00:00:00.000,78391,Méricourt,383
2025-01-01T00:00:00.000,12011,Arvieu,774
2025-01-01T00:00:00.000,11272,Palaja,2722
2025-01-01T00:00:00.000,26167,Luc-en-Diois,614
2025-01-01T00:00:00.000,60508,Pontpoint,3275
2025-01-01T00:00:00.000,11290,Plaigne,119
2025-01-01T00:00:00.000,55474,Sauvigny,229
2025-01-01T00:00:00.000,42157,Noailly,824
2025-01-01T00:00:00.000,87082,Ladignac-le-Long,1171
2025-01-01T00:00:00.000,31053,Beaupuy,1283
2025-01-01T00:00:00.000,02030,Aubencheul-aux-Bois,238
2025-01-01T00:00:00.000,71401,Sainte-Croix-en-Bresse,655
2025-01-01T00:00:00.000,88137,Dolaincourt,85
2025-01-01T00:00:00.000,24023,Baneuil,321
2025-01-01T00:00:00.000,44064,Gorges,5203
2025-01-01T00:00:00.000,65362,Pierrefitte-Nestalas,1092
2025-01-01T00:00:00.000,08460,Tremblois-lès-Rocroi,158
2025-01-01T00:00:00.000,57221,Florange,12035
2025-01-01T00:00:00.000,05115,Remollon,469
2025-01-01T00:00:00.000,79257,Saint-Hilaire-la-Palud,1498
2025-01-01T00:00:00.000,48147,Saint-Étienne-du-Valdonnez,644
2025-01-01T00:00:00.000,28322,Rueil-la-Gadelière,465
2025-01-01T00:00:00.000,05093,Névache,362
2025-01-01T00:00:00.000,39050,Besain,159
2025-01-01T00:00:00.000,14728,Vaucelles,599
2025-01-01T00:00:00.000,66152,Prugnanes,90
2025-01-01T00:00:00.000,21464,Nuits-Saint-Georges,5235
2025-01-01T00:00:00.000,71477,Saint-Romain-sous-Gourdon,473
2025-01-01T00:00:00.000,26062,Brette,29
2025-01-01T00:00:00.000,84036,Châteauneuf-de-Gadagne,3565
2025-01-01T00:00:00.000,10374,Spoy,143
2025-01-01T00:00:00.000,66145,Ponteilla,3101
2025-01-01T00:00:00.000,92035,La Garenne-Colombes,30197
2025-01-01T00:00:00.000,56025,Brignac,200
2025-01-01T00:00:00.000,85306,Xanton-Chassenon,743
2025-01-01T00:00:00.000,37012,Avon-les-Roches,534
2025-01-01T00:00:00.000,24406,Sainte-Foy-de-Belvès,142
2025-01-01T00:00:00.000,67126,Erckartswiller,285
2025-01-01T00:00:00.000,13107,Simiane-Collongue,5780
2025-01-01T00:00:00.000,64061,Artix,3477
2025-01-01T00:00:00.000,29122,Laz,685
2025-01-01T00:00:00.000,63434,Tours-sur-Meymont,542
2025-01-01T00:00:00.000,26065,Chabrillan,752
2025-01-01T00:00:00.000,71199,Flagy,175
2025-01-01T00:00:00.000,15008,Antignac,284
2025-01-01T00:00:00.000,36009,Arthon,1215
2025-01-01T00:00:00.000,31539,Sédeilhac,63
2025-01-01T00:00:00.000,78437,Mousseaux-sur-Seine,689
2025-01-01T00:00:00.000,78048,Bazainville,1469
2025-01-01T00:00:00.000,77483,Varreddes,2167
2025-01-01T00:00:00.000,76542,Routes,285
2025-01-01T00:00:00.000,88472,Thuillières,108
2025-01-01T00:00:00.000,14557,Saint-Arnoult,1092
2025-01-01T00:00:00.000,60146,Chepoix,442
2025-01-01T00:00:00.000,24100,Champniers-et-Reilhac,541
2025-01-01T00:00:00.000,74008,Ambilly,6355
2025-01-01T00:00:00.000,62470,Incourt,91
2025-01-01T00:00:00.000,27365,Léry,1975
2025-01-01T00:00:00.000,17306,Royan,19425
2025-01-01T00:00:00.000,70567,Villers-sur-Saulnot,124
2025-01-01T00:00:00.000,77285,Le Mée-sur-Seine,19527
2025-01-01T00:00:00.000,80479,Lignières-Châtelain,346
2025-01-01T00:00:00.000,21164,Chazilly,151
2025-01-01T00:00:00.000,60197,Dieudonné,987
2025-01-01T00:00:00.000,14602,Saint-Lambert,262
2025-01-01T00:00:00.000,62858,Villers-lès-Cagnicourt,243
2025-01-01T00:00:00.000,40050,Bostens,206
2025-01-01T00:00:00.000,29143,Mahalon,1021
2025-01-01T00:00:00.000,27163,Colletot,177
2025-01-01T00:00:00.000,09258,Saint-Félix-de-Rieutord,468
2025-01-01T00:00:00.000,33382,Saint-Christoly-de-Blaye,1879
2025-01-01T00:00:00.000,76680,Sorquainville,168
2025-01-01T00:00:00.000,16108,Coulonges,116
2025-01-01T00:00:00.000,62338,Fleurbaix,2947
2025-01-01T00:00:00.000,73082,La Chavanne,720
2025-01-01T00:00:00.000,47295,Savignac-sur-Leyze,321
2025-01-01T00:00:00.000,21041,Avot,186
2025-01-01T00:00:00.000,76492,Ouville-la-Rivière,452
2025-01-01T00:00:00.000,88309,Monthureux-le-Sec,175
2025-01-01T00:00:00.000,10254,Montpothier,325
2025-01-01T00:00:00.000,59573,Solrinnes,142
2025-01-01T00:00:00.000,41190,Rocé,218
2025-01-01T00:00:00.000,10213,Magnant,164
2025-01-01T00:00:00.000,62267,Dennebrœucq,391
2025-01-01T00:00:00.000,12148,Montbazens,1446
2025-01-01T00:00:00.000,19143,Montaignac-sur-Doustre,633
2025-01-01T00:00:00.000,46059,Carlucet,230
2025-01-01T00:00:00.000,02236,Crécy-au-Mont,335
2025-01-01T00:00:00.000,72341,Soulitré,597
2025-01-01T00:00:00.000,72272,Sainte-Cérotte,337
2025-01-01T00:00:00.000,35282,Rives-du-Couesnon,2927
2025-01-01T00:00:00.000,51232,Époye,416
2025-01-01T00:00:00.000,33341,Pugnac,2453
2025-01-01T00:00:00.000,77145,Crisenoy,611
2025-01-01T00:00:00.000,05116,Réotier,226
2025-01-01T00:00:00.000,55057,Boinville-en-Woëvre,75
2025-01-01T00:00:00.000,25538,Séchin,114
2025-01-01T00:00:00.000,39111,Charnod,37
2025-01-01T00:00:00.000,16016,Ansac-sur-Vienne,815
2025-01-01T00:00:00.000,85250,Saint-Mathurin,2496
2025-01-01T00:00:00.000,80427,Hem-Hardinval,347
2025-01-01T00:00:00.000,88269,Liézey,304
2025-01-01T00:00:00.000,60230,Le Fay-Saint-Quentin,531
2025-01-01T00:00:00.000,83051,Entrecasteaux,1118
2025-01-01T00:00:00.000,66124,Font-Romeu-Odeillo-Via,1762
2025-01-01T00:00:00.000,23253,Thauron,166
2025-01-01T00:00:00.000,50050,Beuvrigny,131
2025-01-01T00:00:00.000,10149,Feuges,330
2025-01-01T00:00:00.000,40321,Urgons,244
2025-01-01T00:00:00.000,72066,La Chapelle-Saint-Fray,421
2025-01-01T00:00:00.000,63303,Roche-Charles-la-Mayrand,39
2025-01-01T00:00:00.000,07302,Saint-Vincent-de-Barrès,824
2025-01-01T00:00:00.000,89152,Épineau-les-Voves,708
2025-01-01T00:00:00.000,63467,Voingt,58
2025-01-01T00:00:00.000,85070,Coëx,3428
2025-01-01T00:00:00.000,86111,Ingrandes,1709
2025-01-01T00:00:00.000,24335,Port-Sainte-Foy-et-Ponchapt,2520
2025-01-01T00:00:00.000,39318,Martigna,215
2025-01-01T00:00:00.000,63241,Montpeyroux,330
2025-01-01T00:00:00.000,17025,Aumagne,694
2025-01-01T00:00:00.000,55251,Ippécourt,88
2025-01-01T00:00:00.000,82125,Montech,6663
2025-01-01T00:00:00.000,45284,Saint-Jean-de-Braye,23147
2025-01-01T00:00:00.000,67099,Domfessel,273
2025-01-01T00:00:00.000,77087,La Chapelle-Iger,191
2025-01-01T00:00:00.000,62161,Bouquehault,788
2025-01-01T00:00:00.000,45023,Batilly-en-Puisaye,108
2025-01-01T00:00:00.000,59430,Neuvilly,1103
2025-01-01T00:00:00.000,35292,Saint-Marc-le-Blanc,1553
2025-01-01T00:00:00.000,74135,Giez,570
2025-01-01T00:00:00.000,55359,Morley,204
2025-01-01T00:00:00.000,65343,Ossen,240
2025-01-01T00:00:00.000,25503,Rosières-sur-Barbèche,108
2025-01-01T00:00:00.000,30182,Montpezat,1402
2025-01-01T00:00:00.000,88215,Grandrupt,74
2025-01-01T00:00:00.000,78451,Nézel,1139
2025-01-01T00:00:00.000,77340,Nonville,591
2025-01-01T00:00:00.000,01016,Arbigny,462
2025-01-01T00:00:00.000,54370,Minorville,227
2025-01-01T00:00:00.000,50433,Réville,1040
2025-01-01T00:00:00.000,73130,Grignon,2099
2025-01-01T00:00:00.000,37177,Orbigny,712
2025-01-01T00:00:00.000,63280,Pignols,337
2025-01-01T00:00:00.000,57513,Nousseviller-lès-Bitche,150
2025-01-01T00:00:00.000,30298,Saint-Sébastien-d'Aigrefeuille,513
2025-01-01T00:00:00.000,67464,Sermersheim,955
2025-01-01T00:00:00.000,73222,Saint-Alban-Leysse,6734
2025-01-01T00:00:00.000,78396,Le Mesnil-le-Roi,6332
2025-01-01T00:00:00.000,02069,Berlise,104
2025-01-01T00:00:00.000,54602,Han-devant-Pierrepont,144
2025-01-01T00:00:00.000,45166,Huêtre,280
2025-01-01T00:00:00.000,21311,Grosbois-lès-Tichey,67
2025-01-01T00:00:00.000,40023,Baigts,331
2025-01-01T00:00:00.000,77172,Esmans,934
2025-01-01T00:00:00.000,72210,Montreuil-le-Henri,295
2025-01-01T00:00:00.000,76560,Saint-Aubin-Épinay,1021
2025-01-01T00:00:00.000,85143,Mervent,1063
2025-01-01T00:00:00.000,70387,Noidans-le-Ferroux,646
2025-01-01T00:00:00.000,62051,Auchy-les-Mines,4625
2025-01-01T00:00:00.000,08088,Bulson,140
2025-01-01T00:00:00.000,40240,Renung,483
2025-01-01T00:00:00.000,45334,Vieilles-Maisons-sur-Joudry,616
2025-01-01T00:00:00.000,65476,Villenave-près-Béarn,70
2025-01-01T00:00:00.000,39498,Salans,658
2025-01-01T00:00:00.000,08491,Vrigne aux Bois,3518
2025-01-01T00:00:00.000,47212,Poussignac,309
2025-01-01T00:00:00.000,80685,Roye,5833
2025-01-01T00:00:00.000,2B218,Piedicorte-di-Gaggio,114
2025-01-01T00:00:00.000,59416,Morbecque,2573
2025-01-01T00:00:00.000,27320,La Haye-du-Theil,331
2025-01-01T00:00:00.000,85132,Maillé,759
2025-01-01T00:00:00.000,84091,Piolenc,5718
2025-01-01T00:00:00.000,08166,Fépin,233
2025-01-01T00:00:00.000,38412,Saint-Laurent-du-Pont,4490
2025-01-01T00:00:00.000,70580,Vy-le-Ferroux,163
2025-01-01T00:00:00.000,64117,Bésingrand,146
2025-01-01T00:00:00.000,95682,Villiers-le-Sec,205
2025-01-01T00:00:00.000,2A139,Lecci,2134
2025-01-01T00:00:00.000,61386,Saint-Evroult-Notre-Dame-du-Bois,440
2025-01-01T00:00:00.000,18261,Thaumiers,387
2025-01-01T00:00:00.000,50029,Barenton,1161
2025-01-01T00:00:00.000,21252,Étais,75
2025-01-01T00:00:00.000,02833,Wimy,460
2025-01-01T00:00:00.000,14238,Englesqueville-en-Auge,113
2025-01-01T00:00:00.000,68245,Obermorschwiller,409
2025-01-01T00:00:00.000,97219,Le Prêcheur,1479
2025-01-01T00:00:00.000,88271,Lignéville,298
2025-01-01T00:00:00.000,17410,Saint-Thomas-de-Conac,590
2025-01-01T00:00:00.000,89057,Brosses,265
2025-01-01T00:00:00.000,77106,Chauffry,994
2025-01-01T00:00:00.000,01019,Armix,25
2025-01-01T00:00:00.000,03134,Laféline,173
2025-01-01T00:00:00.000,23045,Chambon-sur-Voueize,794
2025-01-01T00:00:00.000,61376,Saint-Clair-de-Halouze,812
2025-01-01T00:00:00.000,71489,Saint-Vincent-en-Bresse,586
2025-01-01T00:00:00.000,59649,Wattignies-la-Victoire,240
2025-01-01T00:00:00.000,09184,Mauvezin-de-Sainte-Croix,52
2025-01-01T00:00:00.000,50026,Azeville,79
2025-01-01T00:00:00.000,63093,Charbonnières-les-Vieilles,1170
2025-01-01T00:00:00.000,21479,Pellerey,79
2025-01-01T00:00:00.000,55078,Brieulles-sur-Meuse,318
2025-01-01T00:00:00.000,08013,Angecourt,382
2025-01-01T00:00:00.000,50199,Genêts,451
2025-01-01T00:00:00.000,41049,Chémery,925
2025-01-01T00:00:00.000,33450,Saint-Michel-de-Castelnau,248
2025-01-01T00:00:00.000,68317,Soultzeren,1183
2025-01-01T00:00:00.000,33222,Lalande-de-Pomerol,618
2025-01-01T00:00:00.000,2B321,Tarrano,16
2025-01-01T00:00:00.000,16283,Ronsenac,571
2025-01-01T00:00:00.000,80009,Ailly-le-Haut-Clocher,1024
2025-01-01T00:00:00.000,91294,Guillerval,808
2025-01-01T00:00:00.000,50371,Le Neufbourg,397
2025-01-01T00:00:00.000,76455,Morville-le-Héron,538
2025-01-01T00:00:00.000,64244,Geüs-d'Oloron,261
2025-01-01T00:00:00.000,26323,Saint-Paul-lès-Romans,1916
2025-01-01T00:00:00.000,62426,Héninel,187
2025-01-01T00:00:00.000,21348,Licey-sur-Vingeanne,97
2025-01-01T00:00:00.000,39096,Champagney,473
2025-01-01T00:00:00.000,39291,Lemuy,255
2025-01-01T00:00:00.000,25067,Blussans,187
2025-01-01T00:00:00.000,52549,Vroncourt-la-Côte,27
2025-01-01T00:00:00.000,61279,Mieuxcé,617
2025-01-01T00:00:00.000,45311,Sigloy,654
2025-01-01T00:00:00.000,03205,Périgny,484
2025-01-01T00:00:00.000,12048,Campouriez,322
2025-01-01T00:00:00.000,22323,Saint-Pôtan,839
2025-01-01T00:00:00.000,79019,Aubigny,178
2025-01-01T00:00:00.000,26186,Miscon,73
2025-01-01T00:00:00.000,28177,Gellainville,765
2025-01-01T00:00:00.000,80425,Hédauville,106
2025-01-01T00:00:00.000,11138,Fendeille,658
2025-01-01T00:00:00.000,62036,Anvin,700
2025-01-01T00:00:00.000,22054,Erquy,3974
2025-01-01T00:00:00.000,63391,Saint-Rémy-de-Blot,251
2025-01-01T00:00:00.000,48077,Julianges,50
2025-01-01T00:00:00.000,41065,Coulommiers-la-Tour,575
2025-01-01T00:00:00.000,56101,Languidic,8042
2025-01-01T00:00:00.000,89041,Beugnon,279
2025-01-01T00:00:00.000,53058,La Chapelle-Craonnaise,308
2025-01-01T00:00:00.000,02622,Priez,56
2025-01-01T00:00:00.000,2B239,Poggio-d'Oletta,215
2025-01-01T00:00:00.000,14753,Villers-Canivet,720
2025-01-01T00:00:00.000,87180,Saint-Sornin-Leulac,564
2025-01-01T00:00:00.000,80026,Arguel,31
2025-01-01T00:00:00.000,41173,Beauce la Romaine,3341
2025-01-01T00:00:00.000,70488,Senoncourt,181
2025-01-01T00:00:00.000,67195,Hessenheim,614
2025-01-01T00:00:00.000,12066,Clairvaux-d'Aveyron,1158
2025-01-01T00:00:00.000,80605,Offoy,196
2025-01-01T00:00:00.000,2B227,Pietricaggio,32
2025-01-01T00:00:00.000,60412,Montagny-en-Vexin,672
2025-01-01T00:00:00.000,28351,Saint-Maixme-Hauterive,420
2025-01-01T00:00:00.000,30316,Sénéchas,247
2025-01-01T00:00:00.000,54419,Parux,69
2025-01-01T00:00:00.000,16361,Salles-de-Villefagnan,313
2025-01-01T00:00:00.000,57329,Holling,444
2025-01-01T00:00:00.000,37153,Monnaie,4833
2025-01-01T00:00:00.000,38413,Saint-Laurent-en-Beaumont,422
2025-01-01T00:00:00.000,06062,Fontan,307
2025-01-01T00:00:00.000,54049,Baslieux,528
2025-01-01T00:00:00.000,10246,Montceaux-lès-Vaudes,247
2025-01-01T00:00:00.000,01228,Maillat,669
2025-01-01T00:00:00.000,10373,Souligny,381
2025-01-01T00:00:00.000,31589,Villenouvelle,1487
2025-01-01T00:00:00.000,78350,Louveciennes,7990
2025-01-01T00:00:00.000,40260,Saint-Geours-d'Auribat,409
2025-01-01T00:00:00.000,12137,Manhac,877
2025-01-01T00:00:00.000,89173,Fontaines,459
2025-01-01T00:00:00.000,02050,Barzy-en-Thiérache,316
2025-01-01T00:00:00.000,63168,Glaine-Montaigut,606
2025-01-01T00:00:00.000,74189,Mont-Saxonnex,1622
2025-01-01T00:00:00.000,32316,Peyrusse-Massas,117
2025-01-01T00:00:00.000,60265,Froissy,962
2025-01-01T00:00:00.000,17024,Aulnay,1410
2025-01-01T00:00:00.000,95566,Saint-Martin-du-Tertre,2689
2025-01-01T00:00:00.000,14194,Courtonne-les-Deux-Églises,627
2025-01-01T00:00:00.000,57388,Launstroff,238
2025-01-01T00:00:00.000,16343,Saint-Preuil,306
2025-01-01T00:00:00.000,01241,Meillonnas,1426
2025-01-01T00:00:00.000,21676,Vic-de-Chassenay,207
2025-01-01T00:00:00.000,22052,Duault,385
2025-01-01T00:00:00.000,30114,Fontanès,700
2025-01-01T00:00:00.000,31586,Villeneuve-Lécussan,544
2025-01-01T00:00:00.000,83033,Carnoules,4388
2025-01-01T00:00:00.000,34053,Carlencas-et-Levas,110
2025-01-01T00:00:00.000,57501,Neufvillage,49
2025-01-01T00:00:00.000,08215,Harricourt,46
2025-01-01T00:00:00.000,34211,Le Poujol-sur-Orb,947
2025-01-01T00:00:00.000,43076,Connangles,131
2025-01-01T00:00:00.000,88334,Oëlleville,266
2025-01-01T00:00:00.000,11146,Floure,405
2025-01-01T00:00:00.000,81064,Castelnau-de-Montmiral,1062
2025-01-01T00:00:00.000,18092,Farges-en-Septaine,1023
2025-01-01T00:00:00.000,62738,Sains-lès-Fressin,150
2025-01-01T00:00:00.000,24436,Saint-Laurent-des-Hommes,1012
2025-01-01T00:00:00.000,34183,Nissan-lez-Enserune,4124
2025-01-01T00:00:00.000,31226,Gouzens,81
2025-01-01T00:00:00.000,14494,Périers-en-Auge,119
2025-01-01T00:00:00.000,26098,Cobonne,170
2025-01-01T00:00:00.000,08153,Escombres-et-le-Chesnois,342
2025-01-01T00:00:00.000,02193,Cierges,62
2025-01-01T00:00:00.000,22082,Le Hinglé,927
2025-01-01T00:00:00.000,63197,Lisseuil,107
2025-01-01T00:00:00.000,27168,Connelles,170
2025-01-01T00:00:00.000,87111,Oradour-sur-Vayres,1607
2025-01-01T00:00:00.000,76572,Saint-Denis-d'Aclon,130
2025-01-01T00:00:00.000,43258,Vergongheon,1797
2025-01-01T00:00:00.000,65341,Oroix,99
2025-01-01T00:00:00.000,57492,Moyeuvre-Petite,442
2025-01-01T00:00:00.000,36220,Thenay,893
2025-01-01T00:00:00.000,91136,Champlan,2615
2025-01-01T00:00:00.000,77402,Saint-Barthélemy,335
2025-01-01T00:00:00.000,31099,Caignac,405
2025-01-01T00:00:00.000,22213,Plouër-sur-Rance,3416
2025-01-01T00:00:00.000,41069,Cour-sur-Loire,259
2025-01-01T00:00:00.000,52182,Éclaron-Braucourt-Sainte-Livière,2008
2025-01-01T00:00:00.000,60482,Orry-la-Ville,3583
2025-01-01T00:00:00.000,68322,Steinbach,1379
2025-01-01T00:00:00.000,93051,Noisy-le-Grand,72978
2025-01-01T00:00:00.000,80753,Thiepval,124
2025-01-01T00:00:00.000,56228,Saint-Marcel,1155
2025-01-01T00:00:00.000,85252,Saint-Maurice-le-Girard,597
2025-01-01T00:00:00.000,31230,Gratentour,4906
2025-01-01T00:00:00.000,12046,Camjac,576
2025-01-01T00:00:00.000,14619,Sainte-Marie-Outre-l'Eau,124
2025-01-01T00:00:00.000,26138,La Garde-Adhémar,1144
2025-01-01T00:00:00.000,71010,Antully,789
2025-01-01T00:00:00.000,59364,Louvil,922
2025-01-01T00:00:00.000,30153,Malons-et-Elze,111
2025-01-01T00:00:00.000,21576,Saint-Thibault,152
2025-01-01T00:00:00.000,59327,Lallaing,6287
2025-01-01T00:00:00.000,84067,Loriol-du-Comtat,2486
2025-01-01T00:00:00.000,76067,Beauvoir-en-Lyons,663
2025-01-01T00:00:00.000,30239,Sainte-Cécile-d'Andorge,525
2025-01-01T00:00:00.000,30263,Saint-Hippolyte-du-Fort,3737
2025-01-01T00:00:00.000,54455,Remenoville,157
2025-01-01T00:00:00.000,71530,Sully,486
2025-01-01T00:00:00.000,10365,Salon,129
2025-01-01T00:00:00.000,47123,Lacapelle-Biron,391
2025-01-01T00:00:00.000,88266,Lépanges-sur-Vologne,844
2025-01-01T00:00:00.000,54040,Badonviller,1497
2025-01-01T00:00:00.000,66214,Tresserre,1166
2025-01-01T00:00:00.000,11246,Montgradail,50
2025-01-01T00:00:00.000,56180,Porcaro,743
2025-01-01T00:00:00.000,2A258,Renno,62
2025-01-01T00:00:00.000,46096,Espeyroux,98
2025-01-01T00:00:00.000,61164,La Ferrière-Béchet,245
2025-01-01T00:00:00.000,61091,Champsecret,963
2025-01-01T00:00:00.000,03027,Bézenet,910
2025-01-01T00:00:00.000,80157,Bussy-lès-Poix,90
2025-01-01T00:00:00.000,25164,Corcondray,148
2025-01-01T00:00:00.000,55182,Éton,195
2025-01-01T00:00:00.000,70447,Rioz,2398
2025-01-01T00:00:00.000,09065,Boussenac,246
2025-01-01T00:00:00.000,68007,Andolsheim,2199
2025-01-01T00:00:00.000,79350,Villiers-en-Bois,127
2025-01-01T00:00:00.000,2B023,Asco,116
2025-01-01T00:00:00.000,50601,Torigny-les-Villes,4444
2025-01-01T00:00:00.000,72153,Jupilles,566
2025-01-01T00:00:00.000,09137,Gudas,193
2025-01-01T00:00:00.000,44136,Préfailles,1321
2025-01-01T00:00:00.000,57733,Volstroff,2044
2025-01-01T00:00:00.000,87131,Saillat-sur-Vienne,840
2025-01-01T00:00:00.000,21679,Vieilmoulin,139
2025-01-01T00:00:00.000,07150,Mariac,541
2025-01-01T00:00:00.000,07259,Saint-Just-d'Ardèche,1577
2025-01-01T00:00:00.000,63349,Saint-Georges-de-Mons,2048
2025-01-01T00:00:00.000,36224,Tournon-Saint-Martin,1112
2025-01-01T00:00:00.000,63214,Les Martres-de-Veyre,3826
2025-01-01T00:00:00.000,29086,Irvillac,1411
2025-01-01T00:00:00.000,59307,Holque,837
2025-01-01T00:00:00.000,38131,Les Côtes-d'Arey,2023
